[ 2023-07-17 16:50:24,394 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 13:13:09,186 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 13:13:09,283 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 13:13:09,304 ] Disconnected from gameserver
[ 2023-07-23 13:13:09,396 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 16:17:56,198 ] Using spritesheet cache size of 910
[ 2023-07-23 16:17:57,957 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 16:17:58,364 ] Asset loading complete
[ 2023-07-23 16:18:01,195 ] All sound assets loaded
[ 2023-07-23 16:18:10,186 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 16:18:13,136 ] BattlEye: "Initialized (v1.246)"
[ 2023-07-23 16:18:13,137 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2023-07-23 16:18:13,137 ] BattlEye: "Restarting client is necessary, update required"
[ 2023-07-23 16:18:13,239 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-23 16:18:13,252 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 16:18:13,264 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 16:18:14,199 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 16:18:23,891 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 16:18:24,010 ] Disconnected from gameserver
[ 2023-07-23 16:18:24,341 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 16:21:43,642 ] Using spritesheet cache size of 910
[ 2023-07-23 16:21:45,297 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 16:21:45,720 ] Asset loading complete
[ 2023-07-23 16:21:50,142 ] All sound assets loaded
[ 2023-07-23 16:21:55,174 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 16:22:05,310 ] BattlEye: "Initialized (v1.246)"
[ 2023-07-23 16:22:05,310 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2023-07-23 16:22:05,310 ] BattlEye: "Restarting client is necessary, update required"
[ 2023-07-23 16:22:05,417 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-23 16:22:05,429 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 16:22:05,431 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 16:22:06,380 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 16:23:06,058 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 16:23:06,176 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 16:23:06,200 ] Disconnected from gameserver
[ 2023-07-23 16:43:36,429 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 16:43:37,712 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-23 16:43:37,719 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 16:43:37,730 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 16:43:38,659 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 16:43:47,085 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342231431 found"
[ 2023-07-23 16:47:26,359 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 16:47:26,486 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 16:47:26,513 ] Disconnected from gameserver
[ 2023-07-23 16:58:32,299 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 16:58:33,195 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-23 16:58:33,202 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 16:58:33,213 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 16:58:34,148 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:04:36,158 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 17:04:36,280 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 17:04:36,308 ] Disconnected from gameserver
[ 2023-07-23 17:07:15,939 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:07:20,219 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-23 17:07:20,227 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:07:21,150 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:07:24,330 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "Connection refused" )
[ 2023-07-23 17:07:25,378 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:07:29,525 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "Connection refused" )
[ 2023-07-23 17:07:29,546 ] Disconnected from gameserver
[ 2023-07-23 17:07:30,902 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-23 17:07:30,909 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:07:31,823 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:07:35,020 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "Connection refused" )
[ 2023-07-23 17:07:36,020 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:07:40,133 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "Connection refused" )
[ 2023-07-23 17:07:40,142 ] Disconnected from gameserver
[ 2023-07-23 17:07:41,469 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-23 17:07:41,475 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:07:42,396 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:07:44,028 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:07:55,036 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342220452 found"
[ 2023-07-23 17:07:55,036 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342231415 found"
[ 2023-07-23 17:07:55,036 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342231530 found"
[ 2023-07-23 17:14:58,435 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 17:14:58,590 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 17:14:58,624 ] Disconnected from gameserver
[ 2023-07-23 17:41:05,423 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:41:06,718 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-23 17:41:06,728 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:41:06,744 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:41:07,603 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:48:39,394 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:48:40,975 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 17:48:41,117 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 17:48:41,145 ] Disconnected from gameserver
[ 2023-07-23 17:48:41,415 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Druid Sample" )
[ 2023-07-23 17:48:41,423 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:48:41,451 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:48:42,341 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:48:55,661 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:48:57,376 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 17:48:57,506 ] Disconnected from gameserver
[ 2023-07-23 17:48:57,753 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Knight Sample" )
[ 2023-07-23 17:48:57,760 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:48:57,773 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:48:58,675 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:53:47,020 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 17:53:47,157 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 17:53:47,187 ] Disconnected from gameserver
[ 2023-07-23 17:54:37,122 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:54:38,297 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Knight Sample" )
[ 2023-07-23 17:54:38,304 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:54:38,315 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:54:39,253 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:54:42,249 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342220484 found"
[ 2023-07-23 17:54:42,250 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342220487 found"
[ 2023-07-23 17:57:04,549 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:57:13,390 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:57:15,006 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:57:16,954 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:57:18,069 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 17:57:18,163 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 17:57:18,189 ] Disconnected from gameserver
[ 2023-07-23 17:57:18,285 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:57:19,808 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-23 17:57:19,816 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:57:19,827 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 17:57:20,767 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 17:57:33,722 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 17:57:33,840 ] Disconnected from gameserver
[ 2023-07-23 17:57:33,946 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 18:07:45,822 ] Using spritesheet cache size of 910
[ 2023-07-23 18:07:47,005 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 18:07:47,252 ] Asset loading complete
[ 2023-07-23 18:07:49,885 ] All sound assets loaded
[ 2023-07-23 18:07:54,218 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 18:07:57,103 ] BattlEye: "Initialized (v1.246)"
[ 2023-07-23 18:07:57,103 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2023-07-23 18:07:57,103 ] BattlEye: "Restarting client is necessary, update required"
[ 2023-07-23 18:07:57,197 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-23 18:07:57,209 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 18:07:57,225 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 18:07:58,132 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 18:08:09,922 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 18:08:12,051 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 18:08:12,166 ] Disconnected from gameserver
[ 2023-07-23 18:08:12,574 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Propolio" )
[ 2023-07-23 18:08:12,581 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 18:08:12,596 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 18:08:13,517 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 18:09:12,440 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 18:09:12,555 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 18:09:12,580 ] Disconnected from gameserver
[ 2023-07-23 18:09:49,210 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 18:09:50,288 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Propolio" )
[ 2023-07-23 18:09:50,296 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 18:09:51,241 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 18:09:51,825 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 18:10:03,098 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342220488 found"
[ 2023-07-23 18:10:03,098 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342220490 found"
[ 2023-07-23 18:10:03,098 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342231565 found"
[ 2023-07-23 18:10:03,098 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342220485 found"
[ 2023-07-23 18:10:03,099 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342220489 found"
[ 2023-07-23 18:13:30,402 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 18:13:30,507 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 18:13:30,531 ] Disconnected from gameserver
[ 2023-07-23 18:13:30,630 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 20:30:35,656 ] Using spritesheet cache size of 910
[ 2023-07-23 20:30:37,989 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 20:30:38,611 ] Asset loading complete
[ 2023-07-23 20:30:43,069 ] All sound assets loaded
[ 2023-07-23 20:30:50,139 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 20:30:51,611 ] BattlEye: "Initialized (v1.246)"
[ 2023-07-23 20:30:51,612 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2023-07-23 20:30:51,612 ] BattlEye: "Restarting client is necessary, update required"
[ 2023-07-23 20:30:51,767 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-23 20:30:51,781 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 20:30:51,792 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 20:30:52,685 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 20:34:57,451 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 20:42:50,431 ] QTextCursor::setPosition: Position '-1' out of range
[ 2023-07-23 20:42:50,431 ] QTextCursor::setPosition: Position '-1' out of range
[ 2023-07-23 20:58:26,996 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 21:00:46,682 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 21:00:46,848 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 21:00:46,908 ] Disconnected from gameserver
[ 2023-07-23 21:00:47,382 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 21:01:38,451 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 21:01:39,394 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-23 21:01:39,404 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 21:01:39,418 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 21:01:40,283 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 21:03:34,137 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 21:03:34,281 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-23 21:03:34,331 ] Disconnected from gameserver
[ 2023-07-23 21:03:34,513 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 21:03:51,497 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-23 21:03:51,507 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 21:03:51,521 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-23 21:03:52,372 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 21:07:57,841 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 21:08:00,538 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
